year,month,gender,age,ICD10,death
2011,3,M,84,76,3
2011,3,M,84,82,0
2011,3,M,84,93,0
2011,3,M,84,97,2
2011,3,M,84,112,2
2011,3,M,84,124,1
2011,3,M,85,4,0
2011,3,M,85,19,11
2011,3,M,85,51,5
2011,3,M,85,52,9
2011,3,M,85,76,5
2011,3,M,85,82,14
2011,3,M,85,93,2
2011,3,M,85,97,7
2011,3,M,85,112,8
2011,3,M,85,124,9
2011,4,F,65,4,0
2011,4,F,65,19,0
2011,4,F,65,51,0
2011,4,F,65,52,2
2011,4,F,65,76,0
2011,4,F,65,82,0
2011,4,F,65,93,0
2011,4,F,65,97,0
2011,4,F,65,112,0
2011,4,F,65,124,0
2011,4,F,66,4,0
2011,4,F,66,19,0
2011,4,F,66,51,0
2011,4,F,66,52,0
2011,4,F,66,76,0
2011,4,F,66,82,0
2011,4,F,66,93,6
2011,4,F,66,97,8
2011,4,F,66,112,10
2011,4,F,66,124,18
2011,4,F,67,4,3
2011,4,F,67,19,7
2011,4,F,67,51,3
2011,4,F,67,52,0
2011,4,F,67,76,1
2011,4,F,67,82,0
2011,4,F,67,93,0
2011,4,F,67,97,1
2011,4,F,67,112,0
2011,4,F,67,124,1
2011,4,F,68,4,1
2011,4,F,68,19,0
2011,4,F,68,51,0
2011,4,F,68,52,0
2011,4,F,68,76,0
2011,4,F,68,82,0
2011,4,F,68,93,0
2011,4,F,68,97,0
2011,4,F,68,112,0
2011,4,F,68,124,0
2011,4,F,69,4,0
2011,4,F,69,19,0
2011,4,F,69,51,0
2011,4,F,69,52,0
2011,4,F,69,76,0
2011,4,F,69,82,0
2011,4,F,69,93,0
2011,4,F,69,97,0
2011,4,F,69,112,0
2011,4,F,69,124,0
2011,4,F,70,4,0
2011,4,F,70,19,0
2011,4,F,70,51,0
2011,4,F,70,52,0
2011,4,F,70,76,0
2011,4,F,70,82,0
2011,4,F,70,93,23
2011,4,F,70,97,28
2011,4,F,70,112,39
2011,4,F,70,124,36
2011,4,F,71,4,21
2011,4,F,71,19,31
2011,4,F,71,51,0
2011,4,F,71,52,0
2011,4,F,71,76,0
2011,4,F,71,82,0
2011,4,F,71,93,0
2011,4,F,71,97,0
2011,4,F,71,112,0
2011,4,F,71,124,0
2011,4,F,72,4,0
2011,4,F,72,19,0
2011,4,F,72,51,0
2011,4,F,72,52,0
2011,4,F,72,76,0
2011,4,F,72,82,0
2011,4,F,72,93,0
2011,4,F,72,97,0
2011,4,F,72,112,0
2011,4,F,72,124,0
2011,4,F,73,4,0
2011,4,F,73,19,0
2011,4,F,73,51,0
2011,4,F,73,52,0
2011,4,F,73,76,0
2011,4,F,73,82,0
2011,4,F,73,93,0
2011,4,F,73,97,0
2011,4,F,73,112,3
2011,4,F,73,124,2
2011,4,F,74,4,3
2011,4,F,74,19,2
2011,4,F,74,51,0
2011,4,F,74,52,2
2011,4,F,74,76,1
2011,4,F,74,82,0
2011,4,F,74,93,1
2011,4,F,74,97,1
2011,4,F,74,112,1
2011,4,F,74,124,0
2011,4,F,75,4,4
2011,4,F,75,19,1
2011,4,F,75,51,0
2011,4,F,75,52,0
2011,4,F,75,76,0
2011,4,F,75,82,0
2011,4,F,75,93,0
2011,4,F,75,97,0
2011,4,F,75,112,0
2011,4,F,75,124,0
2011,4,F,76,4,0
2011,4,F,76,19,3
2011,4,F,76,51,8
2011,4,F,76,52,11
2011,4,F,76,76,6
2011,4,F,76,82,42
2011,4,F,76,93,10
2011,4,F,76,97,5
2011,4,F,76,112,5
2011,4,F,76,124,9
2011,4,F,77,4,542
2011,4,F,77,19,702
2011,4,F,77,51,695
2011,4,F,77,52,646
2011,4,F,77,76,690
2011,4,F,77,82,676
2011,4,F,77,93,629
2011,4,F,77,97,19
2011,4,F,77,112,9
2011,4,F,77,124,10
2011,4,F,78,4,32
2011,4,F,78,19,11
2011,4,F,78,51,23
2011,4,F,78,52,32
2011,4,F,78,76,2
2011,4,F,78,82,2
2011,4,F,78,93,3
2011,4,F,78,97,2
2011,4,F,78,112,6
2011,4,F,78,124,3
2011,4,F,79,4,2
2011,4,F,79,19,825
2011,4,F,79,51,59
2011,4,F,79,52,50
2011,4,F,79,76,76
2011,4,F,79,82,69
2011,4,F,79,93,105
2011,4,F,79,97,530
2011,4,F,79,112,78
2011,4,F,79,124,89
2011,4,F,80,4,3
2011,4,F,80,19,3
2011,4,F,80,51,3
2011,4,F,80,52,11
2011,4,F,80,76,45
2011,4,F,80,82,3
2011,4,F,80,93,2
2011,4,F,80,97,1
2011,4,F,80,112,0
2011,4,F,80,124,2
2011,4,F,81,4,1
2011,4,F,81,19,1
2011,4,F,81,51,0
2011,4,F,81,52,0
2011,4,F,81,76,1
2011,4,F,81,82,0
2011,4,F,81,93,33
2011,4,F,81,97,2
2011,4,F,81,112,16
2011,4,F,81,124,14
2011,4,F,82,4,404
2011,4,F,82,19,36
2011,4,F,82,51,80
2011,4,F,82,52,53
2011,4,F,82,76,13
2011,4,F,82,82,18
2011,4,F,82,93,40
2011,4,F,82,97,61
2011,4,F,82,112,1230
2011,4,F,82,124,6
2011,4,F,83,4,39
2011,4,F,83,19,293
2011,4,F,83,51,403
2011,4,F,83,52,443
2011,4,F,83,76,593
2011,4,F,83,82,732
2011,4,F,83,93,9163
2011,4,F,83,97,520
2011,4,F,83,112,725
2011,4,F,83,124,733
2011,4,F,84,4,7
2011,4,F,84,19,4
2011,4,F,84,51,6
2011,4,F,84,52,6
2011,4,F,84,76,5
2011,4,F,84,82,4
2011,4,F,84,93,1
2011,4,F,84,97,3
2011,4,F,84,112,15
2011,4,F,84,124,21
2011,4,F,85,4,39
2011,4,F,85,19,34
2011,4,F,85,51,35
2011,4,F,85,52,47
2011,4,F,85,76,48
2011,4,F,85,82,68
2011,4,F,85,93,0
2011,4,F,85,97,0
2011,4,F,85,112,0
2011,4,F,85,124,0
2011,4,M,65,4,0
2011,4,M,65,19,0
2011,4,M,65,51,228
2011,4,M,65,52,2120
2011,4,M,65,76,120
2011,4,M,65,82,106
2011,4,M,65,93,228
2011,4,M,65,97,232
2011,4,M,65,112,105
2011,4,M,65,124,142
2011,4,M,66,4,171
2011,4,M,66,19,0
2011,4,M,66,51,0
2011,4,M,66,52,0
2011,4,M,66,76,0
2011,4,M,66,82,0
2011,4,M,66,93,0
2011,4,M,66,97,2
2011,4,M,66,112,3
2011,4,M,66,124,2
2011,4,M,67,4,4
2011,4,M,67,19,21
2011,4,M,67,51,381
2011,4,M,67,52,6
2011,4,M,67,76,4
2011,4,M,67,82,10
2011,4,M,67,93,12
2011,4,M,67,97,20
2011,4,M,67,112,16
2011,4,M,67,124,28
2011,4,M,68,4,43
2011,4,M,68,19,28
2011,4,M,68,51,27
2011,4,M,68,52,45
2011,4,M,68,76,38
2011,4,M,68,82,47
2011,4,M,68,93,0
2011,4,M,68,97,1
2011,4,M,68,112,1
2011,4,M,68,124,4
2011,4,M,69,4,1
2011,4,M,69,19,1
2011,4,M,69,51,0
2011,4,M,69,52,0
2011,4,M,69,76,0
2011,4,M,69,82,1
2011,4,M,69,93,0
2011,4,M,69,97,0
2011,4,M,69,112,0
2011,4,M,69,124,1
2011,4,M,70,4,1
2011,4,M,70,19,0
2011,4,M,70,51,2
2011,4,M,70,52,4
2011,4,M,70,76,1
2011,4,M,70,82,3
2011,4,M,70,93,1
2011,4,M,70,97,4
2011,4,M,70,112,1
2011,4,M,70,124,3
2011,4,M,71,4,22
2011,4,M,71,19,15
2011,4,M,71,51,39
2011,4,M,71,52,38
2011,4,M,71,76,26
2011,4,M,71,82,22
2011,4,M,71,93,13
2011,4,M,71,97,11
2011,4,M,71,112,1
2011,4,M,71,124,0
2011,4,M,72,4,2
2011,4,M,72,19,3
2011,4,M,72,51,2
2011,4,M,72,52,5
2011,4,M,72,76,4
2011,4,M,72,82,6
2011,4,M,72,93,16
2011,4,M,72,97,37
2011,4,M,72,112,59
2011,4,M,72,124,41
2011,4,M,73,4,34
2011,4,M,73,19,75
2011,4,M,73,51,0
2011,4,M,73,52,0
2011,4,M,73,76,0
2011,4,M,73,82,1
2011,4,M,73,93,0
2011,4,M,73,97,1
2011,4,M,73,112,1
2011,4,M,73,124,0
2011,4,M,74,4,1
2011,4,M,74,19,0
2011,4,M,74,51,0
2011,4,M,74,52,0
2011,4,M,74,76,0
2011,4,M,74,82,2
2011,4,M,74,93,0
2011,4,M,74,97,0
2011,4,M,74,112,1
2011,4,M,74,124,4
2011,4,M,75,4,0
2011,4,M,75,19,0
2011,4,M,75,51,0
2011,4,M,75,52,0
2011,4,M,75,76,0
2011,4,M,75,82,0
2011,4,M,75,93,0
2011,4,M,75,97,0
2011,4,M,75,112,0
2011,4,M,75,124,0
2011,4,M,76,4,0
2011,4,M,76,19,0
2011,4,M,76,51,0
2011,4,M,76,52,0
2011,4,M,76,76,0
2011,4,M,76,82,0
2011,4,M,76,93,0
2011,4,M,76,97,0
2011,4,M,76,112,0
2011,4,M,76,124,0
2011,4,M,77,4,0
2011,4,M,77,19,0
2011,4,M,77,51,1
2011,4,M,77,52,1
2011,4,M,77,76,1
2011,4,M,77,82,1
2011,4,M,77,93,1
2011,4,M,77,97,1
2011,4,M,77,112,1
2011,4,M,77,124,2
2011,4,M,78,4,4
2011,4,M,78,19,17
2011,4,M,78,51,23
2011,4,M,78,52,49
2011,4,M,78,76,21
2011,4,M,78,82,15
2011,4,M,78,93,24
2011,4,M,78,97,16
2011,4,M,78,112,42
2011,4,M,78,124,290
2011,4,M,79,4,198
2011,4,M,79,19,3009
2011,4,M,79,51,120
2011,4,M,79,52,168
2011,4,M,79,76,154
2011,4,M,79,82,182
2011,4,M,79,93,294
2011,4,M,79,97,948
2011,4,M,79,112,36
2011,4,M,79,124,33
2011,4,M,80,4,63
2011,4,M,80,19,51
2011,4,M,80,51,55
2011,4,M,80,52,78
2011,4,M,80,76,13
2011,4,M,80,82,11
2011,4,M,80,93,1
2011,4,M,80,97,3
2011,4,M,80,112,9
2011,4,M,80,124,77
2011,4,M,81,4,18
2011,4,M,81,19,2
2011,4,M,81,51,3
2011,4,M,81,52,2
2011,4,M,81,76,0
2011,4,M,81,82,0
2011,4,M,81,93,3
2011,4,M,81,97,2
2011,4,M,81,112,0
2011,4,M,81,124,0
2011,4,M,82,4,0
2011,4,M,82,19,0
2011,4,M,82,51,0
2011,4,M,82,52,0
2011,4,M,82,76,0
2011,4,M,82,82,0
2011,4,M,82,93,0
2011,4,M,82,97,0
2011,4,M,82,112,3
2011,4,M,82,124,1
2011,4,M,83,4,1
2011,4,M,83,19,0
2011,4,M,83,51,0
2011,4,M,83,52,4
2011,4,M,83,76,1
2011,4,M,83,82,0
2011,4,M,83,93,0
2011,4,M,83,97,0
2011,4,M,83,112,0
2011,4,M,83,124,0
2011,4,M,84,4,0
2011,4,M,84,19,0
2011,4,M,84,51,0
2011,4,M,84,52,3
2011,4,M,84,76,3
2011,4,M,84,82,2
2011,4,M,84,93,3
2011,4,M,84,97,3
2011,4,M,84,112,2
2011,4,M,84,124,4
2011,4,M,85,4,2
2011,4,M,85,19,4
2011,4,M,85,51,11
2011,4,M,85,52,8
2011,4,M,85,76,9
2011,4,M,85,82,18
2011,4,M,85,93,1
2011,4,M,85,97,3
2011,4,M,85,112,7
2011,4,M,85,124,9
2011,5,F,65,4,0
2011,5,F,65,19,0
2011,5,F,65,51,0
2011,5,F,65,52,0
2011,5,F,65,76,0
2011,5,F,65,82,0
2011,5,F,65,93,0
2011,5,F,65,97,1
2011,5,F,65,112,0
2011,5,F,65,124,0
2011,5,F,66,4,0
2011,5,F,66,19,0
2011,5,F,66,51,0
2011,5,F,66,52,0
2011,5,F,66,76,0
2011,5,F,66,82,0
2011,5,F,66,93,10
2011,5,F,66,97,8
2011,5,F,66,112,16
2011,5,F,66,124,19
2011,5,F,67,4,6
2011,5,F,67,19,13
2011,5,F,67,51,6
2011,5,F,67,52,0
2011,5,F,67,76,1
2011,5,F,67,82,0
2011,5,F,67,93,0
2011,5,F,67,97,0
2011,5,F,67,112,0
2011,5,F,67,124,0
2011,5,F,68,4,1
2011,5,F,68,19,0
2011,5,F,68,51,0
2011,5,F,68,52,0
2011,5,F,68,76,0
2011,5,F,68,82,0
2011,5,F,68,93,0
2011,5,F,68,97,0
2011,5,F,68,112,0
2011,5,F,68,124,0
2011,5,F,69,4,0
2011,5,F,69,19,0
2011,5,F,69,51,0
2011,5,F,69,52,0
2011,5,F,69,76,0
2011,5,F,69,82,0
2011,5,F,69,93,0
2011,5,F,69,97,0
2011,5,F,69,112,0
2011,5,F,69,124,0
2011,5,F,70,4,0
2011,5,F,70,19,0
2011,5,F,70,51,0
2011,5,F,70,52,0
2011,5,F,70,76,0
2011,5,F,70,82,0
2011,5,F,70,93,25
2011,5,F,70,97,23
2011,5,F,70,112,52
2011,5,F,70,124,52
2011,5,F,71,4,24
2011,5,F,71,19,44
2011,5,F,71,51,0
2011,5,F,71,52,0
2011,5,F,71,76,0
2011,5,F,71,82,0
2011,5,F,71,93,0
2011,5,F,71,97,0
2011,5,F,71,112,0
2011,5,F,71,124,0
2011,5,F,72,4,0
2011,5,F,72,19,0
2011,5,F,72,51,0
2011,5,F,72,52,0
2011,5,F,72,76,0
2011,5,F,72,82,0
2011,5,F,72,93,0
2011,5,F,72,97,0
2011,5,F,72,112,0
2011,5,F,72,124,0
2011,5,F,73,4,0
2011,5,F,73,19,0
2011,5,F,73,51,0
2011,5,F,73,52,0
2011,5,F,73,76,0
2011,5,F,73,82,0
2011,5,F,73,93,0
2011,5,F,73,97,0
2011,5,F,73,112,5
2011,5,F,73,124,5
2011,5,F,74,4,2
2011,5,F,74,19,4
2011,5,F,74,51,1
2011,5,F,74,52,4
2011,5,F,74,76,2
2011,5,F,74,82,0
2011,5,F,74,93,1
2011,5,F,74,97,0
2011,5,F,74,112,1
2011,5,F,74,124,0
2011,5,F,75,4,0
2011,5,F,75,19,1
2011,5,F,75,51,0
2011,5,F,75,52,0
2011,5,F,75,76,0
2011,5,F,75,82,0
2011,5,F,75,93,0
2011,5,F,75,97,0
2011,5,F,75,112,0
2011,5,F,75,124,0
2011,5,F,76,4,0
2011,5,F,76,19,3
2011,5,F,76,51,2
2011,5,F,76,52,1
2011,5,F,76,76,6
2011,5,F,76,82,43
2011,5,F,76,93,3
2011,5,F,76,97,6
2011,5,F,76,112,6
2011,5,F,76,124,5
2011,5,F,77,4,548
2011,5,F,77,19,721
2011,5,F,77,51,717
2011,5,F,77,52,629
2011,5,F,77,76,689
2011,5,F,77,82,682
2011,5,F,77,93,678
2011,5,F,77,97,15
2011,5,F,77,112,12
2011,5,F,77,124,13
2011,5,F,78,4,25
2011,5,F,78,19,21
2011,5,F,78,51,26
2011,5,F,78,52,17
2011,5,F,78,76,5
2011,5,F,78,82,1
2011,5,F,78,93,3
2011,5,F,78,97,3
2011,5,F,78,112,12
2011,5,F,78,124,8
2011,5,F,79,4,5
2011,5,F,79,19,833
2011,5,F,79,51,66
2011,5,F,79,52,57
2011,5,F,79,76,40
2011,5,F,79,82,81
2011,5,F,79,93,103
2011,5,F,79,97,529
2011,5,F,79,112,84
2011,5,F,79,124,79
2011,5,F,80,4,4
2011,5,F,80,19,2
2011,5,F,80,51,5
2011,5,F,80,52,6
2011,5,F,80,76,37
2011,5,F,80,82,1
2011,5,F,80,93,1
2011,5,F,80,97,2
2011,5,F,80,112,0
2011,5,F,80,124,5
2011,5,F,81,4,0
2011,5,F,81,19,0
2011,5,F,81,51,0
2011,5,F,81,52,0
2011,5,F,81,76,1
2011,5,F,81,82,0
2011,5,F,81,93,33
2011,5,F,81,97,4
2011,5,F,81,112,14
2011,5,F,81,124,24
2011,5,F,82,4,391
2011,5,F,82,19,26
2011,5,F,82,51,58
2011,5,F,82,52,57
2011,5,F,82,76,7
2011,5,F,82,82,14
2011,5,F,82,93,38
2011,5,F,82,97,49
2011,5,F,82,112,1122
2011,5,F,82,124,7
2011,5,F,83,4,32
2011,5,F,83,19,286
2011,5,F,83,51,420
2011,5,F,83,52,414
2011,5,F,83,76,597
2011,5,F,83,82,706
2011,5,F,83,93,8994
2011,5,F,83,97,500
2011,5,F,83,112,719
2011,5,F,83,124,716
2011,5,F,84,4,2
2011,5,F,84,19,7
2011,5,F,84,51,5
2011,5,F,84,52,2
2011,5,F,84,76,5
2011,5,F,84,82,3
2011,5,F,84,93,4
2011,5,F,84,97,4
2011,5,F,84,112,11
2011,5,F,84,124,21
2011,5,F,85,4,34
2011,5,F,85,19,19
2011,5,F,85,51,37
2011,5,F,85,52,36
2011,5,F,85,76,28
2011,5,F,85,82,55
2011,5,F,85,93,0
2011,5,F,85,97,0
2011,5,F,85,112,1
2011,5,F,85,124,1
2011,5,M,65,4,0
2011,5,M,65,19,0
2011,5,M,65,51,242
2011,5,M,65,52,2077
2011,5,M,65,76,151
2011,5,M,65,82,144
2011,5,M,65,93,193
2011,5,M,65,97,211
2011,5,M,65,112,111
2011,5,M,65,124,117
2011,5,M,66,4,192
2011,5,M,66,19,0
2011,5,M,66,51,0
2011,5,M,66,52,0
2011,5,M,66,76,0
2011,5,M,66,82,1
2011,5,M,66,93,1
2011,5,M,66,97,0
2011,5,M,66,112,4
2011,5,M,66,124,1
2011,5,M,67,4,7
2011,5,M,67,19,18
2011,5,M,67,51,389
2011,5,M,67,52,12
2011,5,M,67,76,5
2011,5,M,67,82,8
2011,5,M,67,93,17
2011,5,M,67,97,26
2011,5,M,67,112,25
2011,5,M,67,124,33
2011,5,M,68,4,42
2011,5,M,68,19,26
2011,5,M,68,51,35
2011,5,M,68,52,44
2011,5,M,68,76,37
2011,5,M,68,82,48
2011,5,M,68,93,3
2011,5,M,68,97,2
2011,5,M,68,112,1
2011,5,M,68,124,4
2011,5,M,69,4,4
2011,5,M,69,19,3
2011,5,M,69,51,0
2011,5,M,69,52,0
2011,5,M,69,76,0
2011,5,M,69,82,0
2011,5,M,69,93,0
2011,5,M,69,97,2
2011,5,M,69,112,0
2011,5,M,69,124,0
2011,5,M,70,4,0
2011,5,M,70,19,0
2011,5,M,70,51,3
2011,5,M,70,52,0
2011,5,M,70,76,2
2011,5,M,70,82,3
2011,5,M,70,93,2
2011,5,M,70,97,1
2011,5,M,70,112,1
2011,5,M,70,124,0
2011,5,M,71,4,18
2011,5,M,71,19,9
2011,5,M,71,51,32
2011,5,M,71,52,33
2011,5,M,71,76,22
2011,5,M,71,82,26
2011,5,M,71,93,19
2011,5,M,71,97,15
2011,5,M,71,112,1
2011,5,M,71,124,2
2011,5,M,72,4,5
2011,5,M,72,19,2
2011,5,M,72,51,4
2011,5,M,72,52,5
2011,5,M,72,76,1
2011,5,M,72,82,4
2011,5,M,72,93,24
2011,5,M,72,97,31
2011,5,M,72,112,65
2011,5,M,72,124,68
2011,5,M,73,4,22
2011,5,M,73,19,63
2011,5,M,73,51,2
2011,5,M,73,52,2
2011,5,M,73,76,0
2011,5,M,73,82,1
2011,5,M,73,93,2
2011,5,M,73,97,2
2011,5,M,73,112,0
2011,5,M,73,124,1
2011,5,M,74,4,1
2011,5,M,74,19,0
2011,5,M,74,51,0
2011,5,M,74,52,0
2011,5,M,74,76,0
2011,5,M,74,82,0
2011,5,M,74,93,0
2011,5,M,74,97,0
2011,5,M,74,112,3
2011,5,M,74,124,0
2011,5,M,75,4,0
2011,5,M,75,19,0
2011,5,M,75,51,0
2011,5,M,75,52,0
2011,5,M,75,76,0
2011,5,M,75,82,0
2011,5,M,75,93,0
2011,5,M,75,97,0
2011,5,M,75,112,0
2011,5,M,75,124,0
2011,5,M,76,4,0
2011,5,M,76,19,0
2011,5,M,76,51,0
2011,5,M,76,52,0
2011,5,M,76,76,0
2011,5,M,76,82,0
2011,5,M,76,93,0
2011,5,M,76,97,0
2011,5,M,76,112,0
2011,5,M,76,124,0
2011,5,M,77,4,0
2011,5,M,77,19,2
2011,5,M,77,51,3
2011,5,M,77,52,0
2011,5,M,77,76,1
2011,5,M,77,82,0
2011,5,M,77,93,2
2011,5,M,77,97,0
2011,5,M,77,112,1
2011,5,M,77,124,1
2011,5,M,78,4,3
2011,5,M,78,19,14
2011,5,M,78,51,54
2011,5,M,78,52,45
2011,5,M,78,76,28
2011,5,M,78,82,9
2011,5,M,78,93,15
2011,5,M,78,97,17
2011,5,M,78,112,40
2011,5,M,78,124,275
2011,5,M,79,4,142
2011,5,M,79,19,2849
2011,5,M,79,51,138
2011,5,M,79,52,143
2011,5,M,79,76,167
2011,5,M,79,82,204
2011,5,M,79,93,285
2011,5,M,79,97,981
2011,5,M,79,112,35
2011,5,M,79,124,32
2011,5,M,80,4,53
2011,5,M,80,19,39
2011,5,M,80,51,62
2011,5,M,80,52,69
2011,5,M,80,76,12
2011,5,M,80,82,3
2011,5,M,80,93,6
2011,5,M,80,97,4
2011,5,M,80,112,15
2011,5,M,80,124,76
2011,5,M,81,4,26
2011,5,M,81,19,2
2011,5,M,81,51,2
2011,5,M,81,52,0
2011,5,M,81,76,1
2011,5,M,81,82,3
2011,5,M,81,93,1
2011,5,M,81,97,2
2011,5,M,81,112,5
2011,5,M,81,124,2
2011,5,M,82,4,0
2011,5,M,82,19,0
2011,5,M,82,51,0
2011,5,M,82,52,0
2011,5,M,82,76,0
2011,5,M,82,82,1
2011,5,M,82,93,0
2011,5,M,82,97,0
2011,5,M,82,112,3
2011,5,M,82,124,1
2011,5,M,83,4,1
2011,5,M,83,19,0
2011,5,M,83,51,1
2011,5,M,83,52,1
2011,5,M,83,76,0
2011,5,M,83,82,0
2011,5,M,83,93,0
2011,5,M,83,97,0
2011,5,M,83,112,0
2011,5,M,83,124,0
2011,5,M,84,4,0
2011,5,M,84,19,0
2011,5,M,84,51,0
2011,5,M,84,52,4
2011,5,M,84,76,1
2011,5,M,84,82,3
2011,5,M,84,93,3
2011,5,M,84,97,4
2011,5,M,84,112,3
2011,5,M,84,124,1
2011,5,M,85,4,4
2011,5,M,85,19,8
2011,5,M,85,51,6
2011,5,M,85,52,5
2011,5,M,85,76,13
2011,5,M,85,82,7
2011,5,M,85,93,3
2011,5,M,85,97,5
2011,5,M,85,112,8
2011,5,M,85,124,7
2011,6,F,65,4,0
2011,6,F,65,19,0
2011,6,F,65,51,0
2011,6,F,65,52,0
2011,6,F,65,76,0
2011,6,F,65,82,0
2011,6,F,65,93,0
2011,6,F,65,97,0
2011,6,F,65,112,0
2011,6,F,65,124,0
2011,6,F,66,4,0
2011,6,F,66,19,0
2011,6,F,66,51,0
2011,6,F,66,52,0
2011,6,F,66,76,0
2011,6,F,66,82,0
2011,6,F,66,93,5
2011,6,F,66,97,13
2011,6,F,66,112,10
2011,6,F,66,124,14
2011,6,F,67,4,6
2011,6,F,67,19,12
2011,6,F,67,51,6
2011,6,F,67,52,0
2011,6,F,67,76,0
2011,6,F,67,82,0
2011,6,F,67,93,1
2011,6,F,67,97,1
2011,6,F,67,112,0
2011,6,F,67,124,1
2011,6,F,68,4,0
2011,6,F,68,19,0
2011,6,F,68,51,0
2011,6,F,68,52,0
2011,6,F,68,76,0
2011,6,F,68,82,0
2011,6,F,68,93,0
2011,6,F,68,97,0
2011,6,F,68,112,0
2011,6,F,68,124,0
2011,6,F,69,4,0
2011,6,F,69,19,0
2011,6,F,69,51,0
2011,6,F,69,52,0
2011,6,F,69,76,0
2011,6,F,69,82,0
2011,6,F,69,93,0
2011,6,F,69,97,0
2011,6,F,69,112,0
2011,6,F,69,124,0
2011,6,F,70,4,0
2011,6,F,70,19,0
2011,6,F,70,51,0
2011,6,F,70,52,0
2011,6,F,70,76,0
2011,6,F,70,82,0
2011,6,F,70,93,18
2011,6,F,70,97,17
2011,6,F,70,112,41
2011,6,F,70,124,44
2011,6,F,71,4,25
2011,6,F,71,19,43
2011,6,F,71,51,0
2011,6,F,71,52,0
2011,6,F,71,76,0
2011,6,F,71,82,0
2011,6,F,71,93,0
2011,6,F,71,97,0
2011,6,F,71,112,0
2011,6,F,71,124,0
2011,6,F,72,4,0
2011,6,F,72,19,0
2011,6,F,72,51,0
2011,6,F,72,52,0
2011,6,F,72,76,0
2011,6,F,72,82,0
2011,6,F,72,93,0
2011,6,F,72,97,0
2011,6,F,72,112,0
2011,6,F,72,124,0
2011,6,F,73,4,0
2011,6,F,73,19,0
2011,6,F,73,51,0
2011,6,F,73,52,0
2011,6,F,73,76,0
2011,6,F,73,82,0
2011,6,F,73,93,0
2011,6,F,73,97,0
2011,6,F,73,112,3
2011,6,F,73,124,1
2011,6,F,74,4,0
2011,6,F,74,19,2
2011,6,F,74,51,5
2011,6,F,74,52,3
2011,6,F,74,76,0
2011,6,F,74,82,0
2011,6,F,74,93,0
2011,6,F,74,97,1
2011,6,F,74,112,0
2011,6,F,74,124,0
2011,6,F,75,4,3
2011,6,F,75,19,0
2011,6,F,75,51,0
2011,6,F,75,52,0
2011,6,F,75,76,0
2011,6,F,75,82,0
2011,6,F,75,93,0
2011,6,F,75,97,1
2011,6,F,75,112,0
2011,6,F,75,124,0
2011,6,F,76,4,0
2011,6,F,76,19,2
2011,6,F,76,51,6
2011,6,F,76,52,3
2011,6,F,76,76,7
2011,6,F,76,82,37
2011,6,F,76,93,4
2011,6,F,76,97,1
2011,6,F,76,112,6
2011,6,F,76,124,1
2011,6,F,77,4,526
2011,6,F,77,19,672
2011,6,F,77,51,660
2011,6,F,77,52,637
2011,6,F,77,76,704
2011,6,F,77,82,679
2011,6,F,77,93,652
2011,6,F,77,97,19
2011,6,F,77,112,11
2011,6,F,77,124,8
2011,6,F,78,4,18
2011,6,F,78,19,14
2011,6,F,78,51,27
2011,6,F,78,52,14
2011,6,F,78,76,2
2011,6,F,78,82,3
2011,6,F,78,93,0
2011,6,F,78,97,4
2011,6,F,78,112,7
2011,6,F,78,124,5
2011,6,F,79,4,5
2011,6,F,79,19,763
2011,6,F,79,51,52
2011,6,F,79,52,52
2011,6,F,79,76,58
2011,6,F,79,82,75
2011,6,F,79,93,105
2011,6,F,79,97,478
2011,6,F,79,112,75
2011,6,F,79,124,68
2011,6,F,80,4,7
2011,6,F,80,19,1
2011,6,F,80,51,5
2011,6,F,80,52,3
2011,6,F,80,76,35
2011,6,F,80,82,0
2011,6,F,80,93,3
2011,6,F,80,97,1
2011,6,F,80,112,0
2011,6,F,80,124,3
2011,6,F,81,4,0
2011,6,F,81,19,1
2011,6,F,81,51,0
2011,6,F,81,52,0
2011,6,F,81,76,0
2011,6,F,81,82,0
2011,6,F,81,93,20
2011,6,F,81,97,2
2011,6,F,81,112,15
2011,6,F,81,124,13
2011,6,F,82,4,405
2011,6,F,82,19,31
2011,6,F,82,51,65
2011,6,F,82,52,56
2011,6,F,82,76,2
2011,6,F,82,82,7
2011,6,F,82,93,36
2011,6,F,82,97,75
2011,6,F,82,112,1054
2011,6,F,82,124,5
2011,6,F,83,4,35
2011,6,F,83,19,291
2011,6,F,83,51,400
2011,6,F,83,52,410
2011,6,F,83,76,572
2011,6,F,83,82,685
2011,6,F,83,93,8353
2011,6,F,83,97,481
2011,6,F,83,112,627
2011,6,F,83,124,638
2011,6,F,84,4,2
2011,6,F,84,19,0
2011,6,F,84,51,2
2011,6,F,84,52,1
2011,6,F,84,76,1
2011,6,F,84,82,4
2011,6,F,84,93,2
2011,6,F,84,97,2
2011,6,F,84,112,22
2011,6,F,84,124,16
2011,6,F,85,4,47
2011,6,F,85,19,23
2011,6,F,85,51,39
2011,6,F,85,52,37
2011,6,F,85,76,47
2011,6,F,85,82,49
2011,6,F,85,93,0
2011,6,F,85,97,0
2011,6,F,85,112,0
2011,6,F,85,124,0
2011,6,M,65,4,0
2011,6,M,65,19,0
2011,6,M,65,51,181
2011,6,M,65,52,1826
2011,6,M,65,76,82
2011,6,M,65,82,116
2011,6,M,65,93,210
2011,6,M,65,97,188
